image_id,file_name,ann_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,iscrowd,segmentation_type,hsv_color,color_dominance,verified_color
185902,000000185902.jpg,1025784,1052,tablecloth,6.24,319.95,605.52,290.55,73084.8,0,polygon,blue,0.906376,white
383695,000000383695.jpg,1025817,1117,tray,67.71,0.0,572.29,386.92,34259.69,0,polygon,orange,0.997167,brown
353282,000000353282.jpg,1026082,143,box,0.25,0.77,638.47,310.01,85011.9,0,polygon,orange,0.965823,brown
97734,000000097734.jpg,1026489,1021,stove,0.0,0.0,640.0,426.0,56472.98,0,polygon,yellow,0.986402,white
534681,000000534681.jpg,1026756,1064,tarp,0.61,14.51,435.17,452.04,115650.2,0,polygon,blue,0.968747,blue
340215,000000340215.jpg,1027064,110,blanket,0.18,0.28,121.61,200.42,10634.07,0,polygon,blue,0.986963,blue
106902,000000106902.jpg,1028253,373,dishwasher,63.3,210.06,135.11,148.94,18093.67,0,polygon,black,0.969637,black
254134,000000254134.jpg,1028815,361,desk,65.7,262.03,433.45,111.81,25454.21,0,polygon,orange,0.948152,brown
370783,000000370783.jpg,1028932,421,fridge,396.47,48.01,72.36,231.87,13680.93,0,polygon,gray,0.977565,white
113660,000000113660.jpg,1029932,68,bathtub,240.95,164.78,307.31,108.17,16618.33,0,polygon,gray,0.902059,gray
154654,000000154654.jpg,1030187,1139,vase,167.25,203.78,146.26,183.58,13532.9,0,polygon,orange,0.961487,white
439506,000000439506.jpg,1030671,181,cabinet,325.02,371.25,99.98,195.16,16226.76,0,polygon,orange,0.994574,brown
286233,000000286233.jpg,1030828,1077,tv,0.0,423.81,178.02,216.19,23067.48,0,polygon,black,0.986648,black
300388,000000300388.jpg,1030836,687,microwave,320.5,143.5,158.93,300.5,31136.87,0,polygon,black,0.904688,black
164290,000000164290.jpg,1031077,982,sofa,0.34,255.18,270.28,157.65,20128.62,0,polygon,orange,0.913024,brown
344794,000000344794.jpg,1031702,392,dress,53.27,113.02,185.72,371.99,33234.12,0,polygon,blue,0.974969,blue
294509,000000294509.jpg,1031808,595,jersey,45.19,162.23,113.3,153.11,10936.63,0,polygon,red,0.94545,red
38353,000000038353.jpg,1032378,378,dog,78.95,366.53,141.35,248.68,21282.16,0,polygon,orange,0.93072,brown
220548,000000220548.jpg,1032691,986,soup,342.6,52.93,202.19,123.18,18285.57,0,polygon,orange,0.924878,orange
452909,000000452909.jpg,1032919,392,dress,0.0,284.87,139.3,295.11,21072.96,0,polygon,red,0.955164,red
71907,000000071907.jpg,1033186,65,mat,180.73,353.11,226.34,126.4,16318.08,0,polygon,black,0.948602,black
146933,000000146933.jpg,1033225,1043,sweatshirt,131.43,119.67,167.21,306.18,28007.73,0,polygon,orange,0.938607,brown
260464,000000260464.jpg,1033264,422,elephant,82.99,61.51,497.83,365.49,68649.66,0,polygon,gray,0.905184,gray
251229,000000251229.jpg,1034290,961,sink,255.17,376.69,224.83,213.85,21461.02,0,polygon,gray,0.996968,white
122419,000000122419.jpg,1034425,631,laptop,1.59,1.31,637.84,423.38,185578.17,0,polygon,gray,0.903712,gray
371295,000000371295.jpg,1034705,445,fireplug,259.71,58.16,242.36,365.47,47881.58,0,polygon,red,0.986076,red
169718,000000169718.jpg,1034785,1050,table,0.26,0.39,638.86,408.1,37100.03,0,polygon,orange,0.99433,brown
352585,000000352585.jpg,1035410,804,pillow,247.92,33.5,140.48,227.78,15386.16,0,polygon,yellow,0.902304,yellow
274784,000000274784.jpg,1036180,957,curtain,46.78,158.39,78.48,393.44,20834.86,0,polygon,orange,1.0,white
574717,000000574717.jpg,1037173,569,horse,209.3,220.86,270.63,418.69,46473.79,0,polygon,black,0.917317,black
32767,000000032767.jpg,1037278,1043,sweatshirt,267.64,278.05,174.61,162.63,19026.37,0,polygon,blue,0.982176,blue
53518,000000053518.jpg,1037582,392,dress,136.71,287.71,151.64,175.63,15785.49,0,polygon,red,0.978695,red
53518,000000053518.jpg,1037584,110,blanket,0.0,310.06,451.0,329.94,98946.58,0,polygon,black,0.998322,black
317227,000000317227.jpg,1037951,253,chopping board,5.99,154.05,396.39,172.88,34533.44,0,polygon,orange,0.99201,brown
120400,000000120400.jpg,1038563,631,laptop,333.15,263.6,260.52,144.92,30844.35,0,polygon,gray,0.926828,gray
13722,000000013722.jpg,1038568,110,blanket,173.25,66.44,464.62,359.23,54854.08,0,polygon,orange,0.936493,brown
513712,000000513712.jpg,1039606,169,bun,205.26,195.98,212.67,114.64,16045.9,0,polygon,orange,0.912848,brown
159199,000000159199.jpg,1039637,679,mattress,487.43,98.64,152.57,319.36,20655.56,0,polygon,orange,0.990947,white
346462,000000346462.jpg,1039967,1060,tank top,182.68,412.96,151.73,226.49,17534.86,0,polygon,pink,0.9704,pink
52131,000000052131.jpg,1040771,1050,table,175.65,0.0,464.35,348.0,34284.99,0,polygon,orange,0.912145,brown
61881,000000061881.jpg,1041130,77,bed,0.0,274.08,393.72,100.92,22122.21,0,polygon,orange,0.969156,brown
61881,000000061881.jpg,1041134,860,quilt,0.59,269.59,497.98,104.74,21625.15,0,polygon,orange,0.974665,brown
336369,000000336369.jpg,1041255,1050,table,198.69,60.43,441.02,344.8,82862.6,0,polygon,gray,0.958169,gray
41552,000000041552.jpg,1041279,1042,sweater,145.99,131.05,267.08,244.82,32258.64,0,polygon,gray,0.916928,gray
468238,000000468238.jpg,1041939,271,clock,297.15,140.14,196.95,246.96,35604.91,0,polygon,gray,0.960883,black
61809,000000061809.jpg,1042699,704,mound,0.14,389.42,639.72,93.17,46589.94,0,polygon,orange,0.996739,brown
114678,000000114678.jpg,1043460,181,cabinet,99.08,0.58,96.67,141.0,12121.37,0,polygon,gray,0.952577,white
483078,000000483078.jpg,1043894,704,mound,0.0,382.01,640.0,47.99,19525.33,0,polygon,orange,0.926842,brown
9677,000000009677.jpg,1044687,818,plate,0.0,153.0,612.0,459.0,105046.26,0,polygon,orange,0.956637,white
84089,000000084089.jpg,1044937,704,mound,105.18,129.42,269.82,57.63,12545.52,0,polygon,orange,0.933588,brown
482528,000000482528.jpg,1045312,68,bathtub,9.79,390.73,197.39,249.27,26936.02,0,polygon,orange,0.998886,white
308384,000000308384.jpg,1045689,1052,tablecloth,121.07,314.58,306.93,325.42,81020.56,0,polygon,pink,0.974111,pink
340494,000000340494.jpg,1046548,595,jersey,90.47,354.0,175.5,146.42,14867.71,0,polygon,orange,0.914257,white
313213,000000313213.jpg,1046999,592,jeans,171.0,0.64,410.91,333.1,71921.97,0,polygon,blue,0.992224,blue
20475,000000020475.jpg,1047302,110,blanket,0.93,0.0,424.92,506.81,119625.66,0,polygon,orange,0.953768,brown
78828,000000078828.jpg,1047692,261,cistern,93.58,63.08,204.74,130.15,13690.95,0,polygon,orange,0.907923,white
443727,000000443727.jpg,1047759,968,skirt,116.64,229.67,227.29,137.51,15149.86,0,polygon,blue,0.975676,blue
520736,000000520736.jpg,1048565,1139,vase,152.99,250.01,102.89,308.45,23013.83,0,polygon,orange,0.90358,green
280450,000000280450.jpg,1048578,592,jeans,56.92,0.0,182.78,215.07,18724.76,0,polygon,blue,0.928297,blue
70787,000000070787.jpg,1048804,1060,tank top,108.29,312.14,227.77,327.86,15883.78,0,polygon,black,0.966237,black
516049,000000516049.jpg,1049139,589,jacket,12.62,80.61,229.91,304.24,25969.98,0,polygon,red,0.901951,red
280220,000000280220.jpg,1049501,1122,trousers,201.75,0.0,281.2,326.48,52502.62,0,polygon,black,0.972093,black
84602,000000084602.jpg,1049675,818,plate,349.49,71.89,109.38,429.4,18319.18,0,polygon,blue,0.986518,blue
408263,000000408263.jpg,1049846,1019,stop sign,167.06,207.37,116.1,151.39,11518.0,0,polygon,red,0.94926,red
368811,000000368811.jpg,1051139,1071,teddy,65.76,20.3,543.5,509.59,90437.64,0,polygon,purple,0.951734,purple
270079,000000270079.jpg,1051270,68,bathtub,41.58,439.71,221.65,200.29,29728.03,0,polygon,orange,0.998721,white
227487,000000227487.jpg,1051653,1052,tablecloth,0.0,380.32,640.0,259.68,123992.94,0,polygon,red,0.961446,red
131113,000000131113.jpg,1052350,181,cabinet,25.6,57.71,229.42,141.16,22720.79,0,polygon,orange,0.931374,brown
577948,000000577948.jpg,1052418,1050,table,0.0,0.0,640.0,429.0,93168.0,0,polygon,orange,0.919096,white
561064,000000561064.jpg,1052571,818,plate,381.67,47.72,118.33,146.86,10434.07,0,polygon,orange,0.982764,white
22048,000000022048.jpg,1052794,548,headboard,1.66,1.0,416.06,269.38,50718.79,0,polygon,black,0.971781,black
187723,000000187723.jpg,1053169,421,fridge,236.33,153.76,218.6,372.8,53481.01,0,polygon,gray,0.907623,white
566016,000000566016.jpg,1053283,181,cabinet,0.16,105.94,163.55,169.08,15864.87,0,polygon,orange,0.998551,brown
279764,000000279764.jpg,1053433,589,jacket,0.0,348.75,229.85,291.25,40110.99,0,polygon,black,0.984971,black
510349,000000510349.jpg,1053456,110,blanket,1.52,1.07,179.24,295.64,36929.31,0,polygon,red,0.984017,red
239555,000000239555.jpg,1054990,367,table,0.96,0.0,408.71,499.18,38311.18,0,polygon,orange,0.929728,brown
447977,000000447977.jpg,1055317,1097,toilet,314.93,157.8,176.86,193.6,16838.75,0,polygon,gray,0.945455,white
447977,000000447977.jpg,1055320,961,sink,150.22,130.19,254.0,269.75,25075.99,0,polygon,gray,0.954188,white
104146,000000104146.jpg,1056121,947,shirt,0.0,251.11,300.0,148.89,29572.04,0,polygon,white,0.987391,white
270083,000000270083.jpg,1056641,181,cabinet,269.59,0.0,164.67,146.29,17113.04,0,polygon,gray,0.989881,gray
557685,000000557685.jpg,1057038,1077,tv,359.15,0.0,280.85,216.61,46669.99,0,polygon,black,0.995436,black
250597,000000250597.jpg,1057120,1043,sweatshirt,60.99,128.01,393.66,246.05,61214.65,0,polygon,gray,0.920764,gray
204897,000000204897.jpg,1057243,350,curtain,0.0,0.0,123.56,371.57,42157.33,0,polygon,orange,0.995897,white
475306,000000475306.jpg,1057550,818,plate,239.79,210.44,321.84,236.59,35154.29,0,polygon,blue,0.956997,blue
535145,000000535145.jpg,1057563,421,fridge,263.43,126.15,162.57,513.85,55662.75,0,polygon,orange,0.997269,white
103401,000000103401.jpg,1058288,704,mound,117.85,335.94,522.15,81.18,30251.95,0,polygon,orange,0.982035,brown
558104,000000558104.jpg,1058426,589,jacket,0.19,322.22,511.54,317.67,107570.42,0,polygon,black,0.994628,black
24861,000000024861.jpg,1058611,373,dishwasher,322.02,0.0,281.18,302.1,54086.4,0,polygon,gray,0.986889,white
80915,000000080915.jpg,1059287,818,plate,0.0,16.76,612.0,583.34,197814.56,0,polygon,orange,0.907606,white
252846,000000252846.jpg,1059303,982,sofa,482.94,186.31,156.87,292.09,24722.33,0,polygon,orange,0.991296,brown
252846,000000252846.jpg,1059304,378,dog,289.92,265.48,307.57,214.52,35446.72,0,polygon,orange,0.98886,brown
345188,000000345188.jpg,1059316,687,microwave,412.68,95.38,211.2,125.79,17988.55,0,polygon,gray,0.979432,white
183055,000000183055.jpg,1059437,860,quilt,0.0,168.73,500.0,105.44,42253.63,0,polygon,gray,0.903105,white
183055,000000183055.jpg,1059439,77,bed,0.26,167.98,499.73,163.59,72540.89,0,polygon,gray,0.935162,white
438802,000000438802.jpg,1059515,361,desk,0.0,116.53,500.0,164.47,10573.74,0,polygon,orange,0.90824,brown
264324,000000264324.jpg,1059534,957,curtain,0.0,0.0,550.64,435.25,125996.32,0,polygon,gray,0.907495,white
466608,000000466608.jpg,1060010,1033,suit,0.0,399.68,458.18,240.32,54343.09,0,polygon,black,0.916351,black
366955,000000366955.jpg,1060344,225,cat,13.27,204.19,209.96,292.02,36932.02,0,polygon,black,0.911518,black
471217,000000471217.jpg,1060501,1097,toilet,2.21,164.26,142.33,235.74,22211.58,0,polygon,gray,0.970067,white
471217,000000471217.jpg,1060502,261,cistern,0.38,164.55,95.94,121.45,10306.41,0,polygon,gray,0.989893,white
286787,000000286787.jpg,1062527,181,cabinet,185.6,0.0,341.75,134.89,41587.79,0,polygon,gray,0.962366,white
420506,000000420506.jpg,1062644,68,bathtub,45.33,324.4,296.37,154.95,24701.58,0,polygon,gray,0.939575,white
117532,000000117532.jpg,1063974,1060,tank top,339.57,139.56,300.43,340.44,53047.11,0,polygon,blue,0.990801,blue
170413,000000170413.jpg,1064303,706,mousepad,431.94,2.22,207.51,139.56,23857.55,0,polygon,blue,0.93585,blue
350597,000000350597.jpg,1064313,68,bathtub,199.91,220.09,170.78,192.92,23868.87,0,polygon,gray,0.966278,white
291165,000000291165.jpg,1064570,1037,surfboard,110.89,154.67,442.91,133.82,24568.61,0,polygon,blue,0.960197,blue
303247,000000303247.jpg,1064609,1050,table,2.9,218.96,633.69,256.1,52603.72,0,polygon,orange,0.923645,brown
417738,000000417738.jpg,1064848,569,horse,385.51,175.38,254.49,209.2,18668.03,0,polygon,gray,0.926353,brown
139304,000000139304.jpg,1064943,957,curtain,318.64,51.7,125.73,428.3,47171.75,0,polygon,black,0.996119,black
364097,000000364097.jpg,1065060,592,jeans,143.72,0.0,211.66,160.11,18246.81,0,polygon,blue,0.976665,blue
407575,000000407575.jpg,1065413,1052,tablecloth,0.02,62.89,639.76,416.99,59746.0,0,polygon,gray,0.946357,white
279241,000000279241.jpg,1065755,1042,sweater,47.33,88.29,393.68,389.25,29639.48,0,polygon,red,0.979748,white
279241,000000279241.jpg,1065758,1043,sweatshirt,2.28,351.51,292.6,288.0,29412.78,0,polygon,gray,0.966001,gray
581249,000000581249.jpg,1065968,36,suitcase,266.18,175.93,211.68,299.07,58266.39,0,polygon,black,0.923905,black
69745,000000069745.jpg,1067929,378,dog,171.0,159.83,387.79,225.06,33230.55,0,polygon,black,0.965358,black
213214,000000213214.jpg,1068252,592,jeans,416.39,197.36,223.61,282.64,32989.75,0,polygon,blue,0.948246,blue
376911,000000376911.jpg,1068706,1060,tank top,412.66,182.92,214.86,258.48,26993.65,0,polygon,black,0.985702,black
88087,000000088087.jpg,1068880,828,polo shirt,283.87,289.83,323.7,261.61,48747.45,0,polygon,blue,0.971781,blue
369977,000000369977.jpg,1069037,421,fridge,494.01,289.04,145.99,138.96,20020.26,0,polygon,gray,0.909209,white
397203,000000397203.jpg,1069325,739,oven,181.77,254.03,125.79,177.78,16120.92,0,polygon,black,0.945007,black
354380,000000354380.jpg,1070491,1050,table,0.0,331.57,500.0,43.43,21121.1,0,polygon,gray,1.0,gray
270112,000000270112.jpg,1070899,704,mound,120.4,214.33,419.6,138.66,37239.67,0,polygon,orange,0.964592,brown
227651,000000227651.jpg,1071145,1097,toilet,44.79,40.69,253.72,218.16,27546.14,0,polygon,gray,0.907563,white
227651,000000227651.jpg,1071146,261,cistern,186.16,41.37,112.4,122.88,10407.5,0,polygon,gray,0.930637,white
145926,000000145926.jpg,1072307,704,mound,165.89,447.42,471.38,94.38,33193.67,0,polygon,orange,0.912694,brown
189893,000000189893.jpg,1072988,68,bathtub,346.48,236.07,288.3,242.07,65898.91,0,polygon,orange,0.923439,white
368347,000000368347.jpg,1073040,1097,toilet,0.0,389.06,153.4,250.94,19520.23,0,polygon,gray,0.993342,white
455632,000000455632.jpg,1073363,68,bathtub,100.74,419.26,355.26,175.26,26249.49,0,polygon,gray,0.986061,white
94069,000000094069.jpg,1073732,378,dog,385.02,195.02,136.14,270.27,25315.77,0,polygon,orange,0.977297,white
549539,000000549539.jpg,1074078,1117,tray,151.57,295.77,488.43,179.46,39594.42,0,polygon,white,0.9679,white
412490,000000412490.jpg,1075433,232,chair,0.0,0.0,640.0,425.0,64712.14,0,polygon,gray,0.923921,brown
446709,000000446709.jpg,1075565,1050,table,0.0,0.0,640.0,427.0,72585.37,0,polygon,orange,0.995538,white
446709,000000446709.jpg,1075566,139,bowl,0.0,50.65,495.08,376.35,31236.67,0,polygon,orange,0.955802,white
130759,000000130759.jpg,1075790,1052,tablecloth,1.91,227.12,637.91,290.48,44430.79,0,polygon,red,0.98043,red
222600,000000222600.jpg,1075794,1097,toilet,53.17,75.32,516.18,300.56,91220.29,0,polygon,yellow,0.919207,white
385533,000000385533.jpg,1075856,1052,tablecloth,0.0,0.0,640.0,360.0,84941.16,0,polygon,gray,0.923046,white
234274,000000234274.jpg,1075985,817,placemat,0.0,0.0,640.0,480.0,36576.32,0,polygon,blue,0.922346,blue
253656,000000253656.jpg,1076013,687,microwave,102.34,100.25,148.3,102.98,12638.49,0,polygon,gray,0.974154,white
211806,000000211806.jpg,1076119,1042,sweater,0.36,298.3,279.97,341.34,74991.1,0,polygon,black,0.913937,black
118480,000000118480.jpg,1076277,961,sink,88.43,143.25,397.95,275.52,20181.26,0,polygon,gray,0.962318,white
147429,000000147429.jpg,1076279,592,jeans,147.88,303.35,172.55,274.68,23636.65,0,polygon,blue,0.96794,blue
574194,000000574194.jpg,1076722,1097,toilet,24.6,10.83,364.99,608.49,161731.62,0,polygon,orange,0.996846,white
574194,000000574194.jpg,1076723,261,cistern,56.53,9.43,259.31,192.52,43951.68,0,polygon,orange,0.996543,white
114749,000000114749.jpg,1076756,1139,vase,207.69,164.95,186.06,250.97,34162.78,0,polygon,blue,0.974887,blue
39203,000000039203.jpg,1076832,36,suitcase,20.49,247.37,156.63,83.66,10212.89,0,polygon,black,0.962209,black
251504,000000251504.jpg,1077375,253,chopping board,0.0,61.3,500.0,313.7,83488.55,0,polygon,orange,0.978042,brown
412680,000000412680.jpg,1077567,1052,tablecloth,0.0,59.42,480.0,580.58,36627.0,0,polygon,gray,0.919365,white
14385,000000014385.jpg,1077610,961,sink,0.0,299.71,213.51,163.29,17882.24,0,polygon,gray,0.908954,white
300067,000000300067.jpg,1078682,589,jacket,214.6,189.97,262.77,216.66,18590.55,0,polygon,black,0.982825,black
281038,000000281038.jpg,1078738,143,box,61.55,364.49,228.05,274.81,46529.3,0,polygon,orange,0.99615,brown
544086,000000544086.jpg,1078789,23,trash can,101.58,152.68,139.66,168.92,15557.91,0,polygon,blue,0.986613,blue
178484,000000178484.jpg,1079068,951,shorts,532.79,266.21,106.98,190.9,17067.53,0,polygon,gray,0.996134,gray
184116,000000184116.jpg,1079131,225,cat,349.98,59.88,290.02,321.7,46344.23,0,polygon,orange,0.953091,orange
60450,000000060450.jpg,1079812,296,keyboard,58.37,166.8,577.47,233.81,36558.08,0,polygon,gray,0.92234,white
217672,000000217672.jpg,1079817,261,cistern,33.22,62.76,253.12,174.78,41748.67,0,polygon,gray,0.911833,white
237190,000000237190.jpg,1081720,110,blanket,0.33,2.69,639.67,384.72,187664.42,0,polygon,gray,0.946631,black
427835,000000427835.jpg,1082172,68,bathtub,137.49,193.13,168.66,190.01,21791.69,0,polygon,orange,0.997887,pink
241539,000000241539.jpg,1082335,110,blanket,1.53,284.67,473.6,353.25,63392.84,0,polygon,red,0.993961,red
241539,000000241539.jpg,1082336,548,headboard,38.39,233.21,441.61,159.54,21685.69,0,polygon,orange,0.968927,brown
313313,000000313313.jpg,1082781,704,mound,0.51,333.18,638.55,89.88,51186.44,0,polygon,orange,0.943274,brown
104432,000000104432.jpg,1083500,1052,tablecloth,0.37,258.0,374.11,241.74,66794.05,0,polygon,yellow,0.999625,yellow
468417,000000468417.jpg,1084009,961,sink,59.99,492.28,241.76,134.57,22626.28,0,polygon,orange,0.923709,white
504325,000000504325.jpg,1084561,181,cabinet,180.1,103.46,56.48,65.79,3146.08,0,polygon,gray,0.96066,white
513042,000000513042.jpg,1084880,1043,sweatshirt,81.26,105.6,186.55,178.35,20625.09,0,polygon,blue,0.94526,blue
41770,000000041770.jpg,1085047,90,bench,0.0,137.95,504.59,289.05,86817.68,0,polygon,blue,0.900756,blue
168725,000000168725.jpg,1085057,422,elephant,131.32,129.97,389.66,279.26,59325.69,0,polygon,gray,0.920854,gray
539189,000000539189.jpg,1086088,592,jeans,95.6,338.46,266.23,299.59,32387.98,0,polygon,blue,0.948124,blue
120145,000000120145.jpg,1086181,982,sofa,94.83,188.77,227.19,124.42,12625.93,0,polygon,red,0.996441,red
36904,000000036904.jpg,1086413,1042,sweater,0.0,308.37,427.0,331.63,47768.95,0,polygon,yellow,0.93097,yellow
184435,000000184435.jpg,1087224,261,cistern,93.51,78.88,325.92,205.79,56348.85,0,polygon,blue,0.934691,blue
270186,000000270186.jpg,1087516,982,sofa,392.91,161.51,246.77,317.94,46171.19,0,polygon,orange,0.943587,brown
16082,000000016082.jpg,1087577,361,desk,0.0,0.0,640.0,480.0,87125.32,0,polygon,orange,0.959394,brown
558555,000000558555.jpg,1088082,1093,tissue,339.71,65.53,167.86,222.41,15868.55,0,polygon,orange,0.922204,white
142558,000000142558.jpg,1088448,860,quilt,0.0,130.16,640.0,293.84,149019.72,0,polygon,orange,0.924411,white
446033,000000446033.jpg,1088758,99,bird,1.14,252.23,268.86,373.33,40344.33,0,polygon,black,0.953232,black
324952,000000324952.jpg,1088805,828,polo shirt,262.94,83.77,220.2,231.99,26299.77,0,polygon,black,0.987752,black
48993,000000048993.jpg,1089257,68,bathtub,0.0,97.33,640.0,382.67,171174.48,0,polygon,gray,0.959746,white
26503,000000026503.jpg,1089525,77,bed,0.22,154.11,639.0,206.7,96472.47,0,polygon,gray,0.90778,white
26503,000000026503.jpg,1089527,860,quilt,0.5,157.17,639.18,203.27,87788.54,0,polygon,gray,0.972278,white
26503,000000026503.jpg,1089533,110,blanket,0.84,162.72,637.27,196.76,85329.86,0,polygon,gray,0.96924,white
231657,000000231657.jpg,1089608,818,plate,30.07,0.05,413.79,372.1,80902.83,0,polygon,orange,0.94885,orange
544449,000000544449.jpg,1089660,735,orange,282.44,74.91,273.58,257.73,54695.83,0,polygon,orange,0.906482,orange
311395,000000311395.jpg,1089914,19,chair,0.0,275.08,127.08,256.33,30249.23,0,polygon,black,0.965231,black
446864,000000446864.jpg,1090259,253,chopping board,19.19,40.45,296.39,245.32,44006.33,0,polygon,orange,0.959285,brown
371114,000000371114.jpg,1090760,277,coat,326.15,161.11,125.76,226.75,15815.5,0,polygon,black,0.987735,black
294751,000000294751.jpg,1090783,421,fridge,97.75,279.1,171.55,285.69,40873.88,0,polygon,gray,0.942892,white
410704,000000410704.jpg,1091027,837,pot,228.07,83.96,271.93,291.04,69695.31,0,polygon,orange,0.981045,brown
286120,000000286120.jpg,1091190,361,desk,1.5,104.07,494.98,258.69,62133.57,0,polygon,orange,0.979146,brown
188657,000000188657.jpg,1091762,818,plate,11.02,469.62,468.98,138.9,16312.79,0,polygon,blue,0.939821,blue
312212,000000312212.jpg,1091841,818,plate,4.29,267.11,258.47,158.96,20569.07,0,polygon,gray,0.979407,white
145638,000000145638.jpg,1091929,1122,trousers,0.05,143.92,208.08,334.44,21868.95,0,polygon,black,0.988152,black
158848,000000158848.jpg,1092166,1097,toilet,170.66,412.66,137.33,227.34,22642.55,0,polygon,orange,0.965373,white
331302,000000331302.jpg,1092435,77,bed,0.0,54.27,426.0,479.71,29498.9,0,polygon,gray,0.987806,white
158647,000000158647.jpg,1092450,361,desk,129.23,32.59,369.75,342.09,66132.48,0,polygon,orange,0.957376,brown
425837,000000425837.jpg,1092466,1052,tablecloth,0.74,2.49,638.77,477.51,49810.9,0,polygon,blue,0.950813,white
319104,000000319104.jpg,1092961,77,bed,0.0,235.37,500.0,97.63,44275.6,0,polygon,orange,0.999051,white
289654,000000289654.jpg,1093604,68,bathtub,119.31,181.81,216.88,180.88,25952.31,0,polygon,gray,0.991716,white
334723,000000334723.jpg,1093741,704,mound,0.0,215.86,640.0,232.14,119235.66,0,polygon,orange,0.987918,brown
523536,000000523536.jpg,1093773,225,cat,150.1,198.28,244.56,327.63,45334.96,0,polygon,black,0.987604,black
518772,000000518772.jpg,1093977,68,bathtub,1.17,248.85,209.22,114.73,14402.77,0,polygon,gray,0.95498,white
336353,000000336353.jpg,1094250,548,headboard,332.62,2.85,167.06,173.36,20255.73,0,polygon,orange,0.997184,brown
295245,000000295245.jpg,1094661,1043,sweatshirt,65.72,196.92,265.64,302.85,39675.78,0,polygon,red,0.902635,red
163180,000000163180.jpg,1094916,45,banana,38.78,116.05,106.99,292.24,13712.34,0,polygon,yellow,0.934762,yellow
163180,000000163180.jpg,1094919,1052,tablecloth,0.6,0.82,319.69,96.17,12101.23,0,polygon,orange,0.916846,white
556763,000000556763.jpg,1095926,1052,tablecloth,0.0,563.66,427.0,76.34,28173.25,0,polygon,orange,0.933047,white
96091,000000096091.jpg,1095941,569,horse,0.58,221.16,230.53,271.59,29977.29,0,polygon,black,0.908618,black
374133,000000374133.jpg,1096418,1071,teddy,62.4,69.07,524.95,278.36,76801.05,0,polygon,orange,0.90839,brown
323498,000000323498.jpg,1096583,232,chair,212.62,274.43,223.41,153.57,20724.86,0,polygon,black,0.942215,black
476055,000000476055.jpg,1096584,421,fridge,339.0,141.91,100.13,205.47,17495.33,0,polygon,gray,0.926793,white
124899,000000124899.jpg,1096599,68,bathtub,2.42,177.05,113.65,195.47,11538.13,0,polygon,orange,0.995752,white
250400,000000250400.jpg,1096672,392,dress,136.79,158.15,275.45,321.36,48033.18,0,polygon,black,0.931693,black
565042,000000565042.jpg,1097021,378,dog,9.52,16.51,487.54,461.3,146712.79,0,polygon,orange,0.946021,brown
134420,000000134420.jpg,1097100,713,napkin,0.66,0.47,472.92,94.46,16492.06,0,polygon,red,0.924663,red
71664,000000071664.jpg,1097121,367,table,0.07,0.16,423.65,639.02,66982.7,0,polygon,orange,0.987687,brown
230972,000000230972.jpg,1098078,961,sink,0.75,340.91,234.86,183.24,24439.2,0,polygon,gray,0.96892,white
277038,000000277038.jpg,1098679,968,skirt,193.73,390.2,243.17,227.92,21371.29,0,polygon,red,0.980863,red
219141,000000219141.jpg,1099056,15,apron,100.1,0.0,215.93,190.09,14189.86,0,polygon,blue,0.988372,blue
579395,000000579395.jpg,1099182,1133,umbrella,9.7,11.67,604.94,465.13,120057.68,0,polygon,blue,0.985834,black
485083,000000485083.jpg,1099308,36,suitcase,102.39,261.58,243.85,313.27,66700.27,0,polygon,black,0.900612,black
250250,000000250250.jpg,1100153,50,banner,0.0,55.66,233.19,152.45,31500.34,0,polygon,orange,0.909763,white
264434,000000264434.jpg,1100817,1097,toilet,402.6,238.71,205.34,241.0,36399.03,0,polygon,gray,0.987504,white
80599,000000080599.jpg,1101270,1052,tablecloth,0.81,70.24,639.16,357.1,66050.88,0,polygon,gray,0.939584,white
387517,000000387517.jpg,1101327,631,laptop,261.48,368.41,184.07,169.23,17299.64,0,polygon,black,0.970546,black
559966,000000559966.jpg,1101541,1050,table,0.0,155.05,480.0,484.95,32789.12,0,polygon,black,0.931529,brown
108301,000000108301.jpg,1101823,1042,sweater,69.68,213.46,321.67,247.03,44977.08,0,polygon,red,0.998822,pink
470663,000000470663.jpg,1101906,968,skirt,305.35,340.67,162.75,131.56,18003.31,0,polygon,gray,0.969142,white
62219,000000062219.jpg,1102504,735,orange,342.58,213.76,174.41,180.79,21872.84,0,polygon,orange,0.939031,orange
490102,000000490102.jpg,1102583,1050,table,0.84,81.9,637.88,396.64,40943.04,0,polygon,orange,0.918835,brown
404226,000000404226.jpg,1102832,704,mound,0.22,275.35,398.31,50.25,12984.31,0,polygon,orange,0.94181,brown
22811,000000022811.jpg,1103074,1064,tarp,0.0,27.34,500.0,170.77,74317.0,0,polygon,blue,0.96045,green
166915,000000166915.jpg,1103305,421,fridge,99.15,56.62,391.08,318.38,120092.88,0,polygon,gray,0.943058,white
179965,000000179965.jpg,1103753,77,bed,0.0,277.38,390.62,276.62,79636.46,0,polygon,red,0.919094,red
377132,000000377132.jpg,1104280,68,bathtub,23.79,401.99,285.53,238.01,39592.15,0,polygon,gray,0.996567,white
378832,000000378832.jpg,1104324,225,cat,0.0,196.31,500.0,178.69,37934.31,0,polygon,orange,0.988325,orange
