image_id,file_name,ann_id,category_name,true_color,wrong_color,seed,num_inference_steps,guidance_scale,crop_pad_px,mask_feather_px,num_seeds_per_image,seed_step,min_change_inside,score,diff_outside,color_shift_inside,change_inside,crop_x1,crop_y1,crop_x2,crop_y2,prompt,color_preserved,ocr_raw,cer,ocr_score
533800,000000533800.jpg,855087,desk,brown,blue,50561722,4,4.0,64,10,8,97,0.03,0.1891508027911186,0.0232455488294363,0.0439662113785743,0.0602380186319351,0,137,502,480,"Overlay the full text 'blue desk' onto the desk in the image, ensuring the text blends seamlessly into the desk's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Bears,1.0,0.0
333583,000000333583.jpg,856716,toilet,white,black,50570898,4,4.0,64,10,8,97,0.03,0.1345491576939821,0.0122776003554463,0.0468313694000244,0.0561948679387569,0,287,209,500,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,alack,0.6,0.4
191525,000000191525.jpg,856796,blanket,pink,green,50579686,4,4.0,64,10,8,97,0.03,0.1850755792111158,0.0147175537422299,0.0661461502313613,0.0685951188206672,0,0,640,427,"Overlay the full text 'green blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,green blanket,0.0,1.0
286816,000000286816.jpg,857260,tv,black,white,50589250,4,4.0,64,10,8,97,0.03,0.2499165460467338,0.0166775863617658,0.106288693845272,0.1158707067370414,380,11,640,342,"Overlay the full text 'white tv' onto the tv in the image, ensuring the text blends seamlessly into the tv's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white tv,0.0,1.0
138189,000000138189.jpg,857354,chair,black,white,50598426,4,4.0,64,10,8,97,0.03,0.1790058799088001,0.0149483922868967,0.0627097338438034,0.0674588084220886,0,90,358,480,"Overlay the full text 'white chair' onto the chair in the image, ensuring the text blends seamlessly into the chair's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,White chair,0.0,1.0
276829,000000276829.jpg,857464,headboard,white,black,50607311,4,4.0,64,10,8,97,0.03,0.5083065703511238,0.0678992122411727,0.0666294693946838,0.0656623765826225,330,0,640,244,"Overlay the full text 'black headboard' onto the headboard in the image, ensuring the text blends seamlessly into the headboard's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blackheadboard,1.0,0.0
276829,000000276829.jpg,857467,tray,brown,blue,50616681,4,4.0,64,10,8,97,0.03,0.0964336274191737,0.0103997644037008,0.0266387965530157,0.0325619503855705,0,110,640,480,"Overlay the full text 'blue tray' onto the tray in the image, ensuring the text blends seamlessly into the tray's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue tray,0.0,1.0
233901,000000233901.jpg,857597,mound,brown,blue,50626245,4,4.0,64,10,8,97,0.03,0.2121663503348827,0.0229001846164464,0.0649226307868957,0.0875413343310356,0,304,640,426,"Overlay the full text 'blue mound' onto the mound in the image, ensuring the text blends seamlessly into the mound's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"BLUE
MOUND",0.0,1.0
242696,000000242696.jpg,858015,curtain,white,black,50634839,4,4.0,64,10,8,97,0.03,0.3224639594554901,0.0440127477049827,0.1160682439804077,0.2317831367254257,104,0,220,144,"Overlay the full text 'black curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Black,0.4286,0.5714
242696,000000242696.jpg,858016,dresser,brown,blue,50643918,4,4.0,64,10,8,97,0.03,0.1293244175612926,0.0165656898170709,0.0319688767194747,0.0499919131398201,0,0,220,186,"Overlay the full text 'blue dresser' onto the dresser in the image, ensuring the text blends seamlessly into the dresser's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue dress,0.1429,0.8571
242696,000000242696.jpg,858019,microwave,black,white,50653579,4,4.0,64,10,8,97,0.03,0.1846909802407026,0.0206941049546003,0.0530923791229724,0.0722045972943306,0,0,220,111,"Overlay the full text 'white microwave' onto the microwave in the image, ensuring the text blends seamlessly into the microwave's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white microwave,0.0,1.0
249455,000000249455.jpg,858457,sofa,white,black,50662464,4,4.0,64,10,8,97,0.03,0.2392039969563484,0.0244625005871057,0.0678735449910163,0.077254869043827,0,0,500,178,"Overlay the full text 'black sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,BLACK SOFFA,0.125,0.875
224805,000000224805.jpg,858644,chopping board,brown,blue,50672028,4,4.0,64,10,8,97,0.03,0.1649053078144788,0.0187583472579717,0.0378698669373989,0.0423194430768489,0,0,167,318,"Overlay the full text 'blue chopping board' onto the chopping board in the image, ensuring the text blends seamlessly into the chopping board's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"chopping
board",0.3333,0.6667
334940,000000334940.jpg,859034,placemat,red,blue,50680913,4,4.0,64,10,8,97,0.03,0.1935869324952364,0.0152466194704175,0.0707607939839363,0.0747947692871093,0,40,640,480,"Overlay the full text 'blue placemat' onto the placemat in the image, ensuring the text blends seamlessly into the placemat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"Blue
placenat",0.0625,0.9375
569052,000000569052.jpg,859158,tissue,white,black,50689798,4,4.0,64,10,8,97,0.03,0.3686020486056804,0.0531361736357212,0.0336041897535324,0.0342254675924778,0,0,640,427,"Overlay the full text 'black tissue' onto the tissue in the image, ensuring the text blends seamlessly into the tissue's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
Pizza",0.7333,0.2667
222994,000000222994.jpg,859907,table,brown,blue,50699168,4,4.0,64,10,8,97,0.03,0.2794724442064762,0.0290940031409263,0.0742128267884254,0.0806236416101455,0,159,419,462,"Overlay the full text 'blue table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
BLUE",0.3,0.7
458230,000000458230.jpg,860398,curtain,brown,blue,50708247,4,4.0,64,10,8,97,0.03,0.189166571944952,0.0248769745230674,0.0310681834816932,0.037765733897686,161,0,413,228,"Overlay the full text 'blue curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue curan,0.1429,0.8571
128008,000000128008.jpg,860947,jeans,black,white,50717326,4,4.0,64,10,8,97,0.03,0.4202542304992676,0.0426140502095222,0.1175456941127777,0.1292943060398101,128,302,423,585,"Overlay the full text 'white jeans' onto the jeans in the image, ensuring the text blends seamlessly into the jeans's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"white
lenas",0.3,0.7
18773,000000018773.jpg,861553,bun,brown,blue,50727084,4,4.0,64,10,8,97,0.03,0.1840575262904167,0.0195809267461299,0.0520159006118774,0.0634677857160568,0,170,361,595,"Overlay the full text 'blue bun' onto the bun in the image, ensuring the text blends seamlessly into the bun's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue bun,0.0,1.0
312137,000000312137.jpg,861814,table,gray,red,50736357,4,4.0,64,10,8,97,0.03,0.2350207343697548,0.02034118399024,0.0845149308443069,0.0983136966824531,31,58,500,346,"Overlay the full text 'red table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,reliable,1.0,0.0
430493,000000430493.jpg,862206,vest,white,black,50745048,4,4.0,64,10,8,97,0.03,0.2117784954607486,0.0187673047184944,0.071331076323986,0.0791530236601829,165,44,500,375,"Overlay the full text 'black vest' onto the vest in the image, ensuring the text blends seamlessly into the vest's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"The text visible in the image is:

""B""",0.65,0.35
430493,000000430493.jpg,862207,shirt,white,black,50754321,4,4.0,64,10,8,97,0.03,0.1178279174491763,0.0147488163784146,0.0274463985115289,0.0392809771001338,153,99,477,375,"Overlay the full text 'black shirt' onto the shirt in the image, ensuring the text blends seamlessly into the shirt's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,SKIN,0.8,0.2
200625,000000200625.jpg,862376,tarp,gray,red,50763594,4,4.0,64,10,8,97,0.03,0.2888765539973974,0.039162527769804,0.0369489081203937,0.0384708829224109,0,0,640,234,"Overlay the full text 'red tarp' onto the tarp in the image, ensuring the text blends seamlessly into the tarp's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,red tarp,0.0,1.0
362837,000000362837.jpg,862641,cabinet,brown,blue,50772673,4,4.0,64,10,8,97,0.03,0.1996944164857268,0.026487823575735,0.0303928833454847,0.0352147333323955,222,178,500,400,"Overlay the full text 'blue cabinet' onto the cabinet in the image, ensuring the text blends seamlessly into the cabinet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue cabinet,0.0,1.0
391521,000000391521.jpg,862657,toilet,white,black,50781752,4,4.0,64,10,8,97,0.03,0.1254783906042575,0.0133364889770746,0.0420781448483467,0.0597359053790569,14,336,292,640,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black toilet,0.0,1.0
278315,000000278315.jpg,863621,sweater,gray,red,50791025,4,4.0,64,10,8,97,0.03,0.1028145812451839,0.0135938758030533,0.0217934809625148,0.0332323759794235,247,133,633,409,"Overlay the full text 'red sweater' onto the sweater in the image, ensuring the text blends seamlessly into the sweater's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,sweet,0.881,0.119
350842,000000350842.jpg,864400,orange,orange,blue,50800492,4,4.0,64,10,8,97,0.03,0.1505797356367111,0.0094789844006299,0.0657728984951973,0.0707264170050621,226,222,640,428,"Overlay the full text 'blue orange' onto the orange in the image, ensuring the text blends seamlessly into the orange's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue orange,0.0,1.0
352869,000000352869.jpg,865100,desk,brown,blue,50809183,4,4.0,64,10,8,97,0.03,0.1235917676240205,0.0125152189284563,0.0368576757609844,0.0436437353491783,16,121,500,337,"Overlay the full text 'blue desk' onto the desk in the image, ensuring the text blends seamlessly into the desk's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue desk,0.0,1.0
352869,000000352869.jpg,865102,tv,black,white,50818747,4,4.0,64,10,8,97,0.03,0.1559087336063385,0.0131616368889808,0.0585658699274063,0.0694757625460624,263,0,500,237,"Overlay the full text 'white tv' onto the tv in the image, ensuring the text blends seamlessly into the tv's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white tv,0.0,1.0
345238,000000345238.jpg,865153,blanket,white,black,50828117,4,4.0,64,10,8,97,0.03,0.2463910803198814,0.0183285549283027,0.0939755141735076,0.0985190346837043,0,265,640,480,"Overlay the full text 'black blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black blanket,0.0,1.0
115145,000000115145.jpg,866097,fridge,white,black,50837196,4,4.0,64,10,8,97,0.03,0.1248310077935457,0.0131122469902038,0.0331864841282367,0.0368086844682693,207,178,428,607,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black fridge,0.0,1.0
413037,000000413037.jpg,866530,placemat,orange,blue,50846275,4,4.0,64,10,8,97,0.03,0.2452789917588234,0.0305101387202739,0.0539803802967071,0.0727327913045883,0,11,640,427,"Overlay the full text 'blue placemat' onto the placemat in the image, ensuring the text blends seamlessly into the placemat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Pluán,0.6875,0.3125
288127,000000288127.jpg,866583,sofa,gray,red,50855257,4,4.0,64,10,8,97,0.03,0.1317785270512104,0.0125544788315892,0.0413898639380931,0.0470230057835578,0,0,640,428,"Overlay the full text 'red sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,redsofa,1.0,0.0
542799,000000542799.jpg,866732,skirt,pink,green,50864239,4,4.0,64,10,8,97,0.03,0.2255694791674614,0.0175137482583522,0.0876985341310501,0.0987593457102775,41,358,445,640,"Overlay the full text 'green skirt' onto the skirt in the image, ensuring the text blends seamlessly into the skirt's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,GREEN SKI,0.2,0.8
487033,000000487033.jpg,866769,monitor,white,black,50873706,4,4.0,64,10,8,97,0.03,0.1560358670540154,0.0261730328202247,0.0128424214199185,0.0331083834171295,74,17,382,305,"Overlay the full text 'black monitor' onto the monitor in the image, ensuring the text blends seamlessly into the monitor's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black month,0.2143,0.7857
66930,000000066930.jpg,867402,curtain,white,black,50882688,4,4.0,64,10,8,97,0.03,0.147727807983756,0.0097647681832313,0.0621987842023372,0.0663577616214752,212,88,476,343,"Overlay the full text 'black curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black curtain,0.0,1.0
250474,000000250474.jpg,867757,jersey,orange,blue,50901428,4,4.0,64,10,8,97,0.03,0.14612777531147,0.0159219335764646,0.039400577545166,0.0479052700102329,276,40,640,428,"Overlay the full text 'blue jersey' onto the jersey in the image, ensuring the text blends seamlessly into the jersey's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue jersey,0.0,1.0
154478,000000154478.jpg,868424,jersey,black,white,50910313,4,4.0,64,10,8,97,0.03,0.1240971554070711,0.0078164199367165,0.0544314458966255,0.058879978954792,0,156,302,640,"Overlay the full text 'white jersey' onto the jersey in the image, ensuring the text blends seamlessly into the jersey's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white jersey,0.0,1.0
442094,000000442094.jpg,869010,curtain,gray,red,50919683,4,4.0,64,10,8,97,0.03,0.2524488233029842,0.0212505385279655,0.093721829354763,0.1093589812517166,0,0,427,257,"Overlay the full text 'red curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Red Currair,0.1429,0.8571
165835,000000165835.jpg,869230,bed,brown,blue,50928859,4,4.0,64,10,8,97,0.03,0.2101231534034013,0.0222355369478464,0.057342167943716,0.0666454881429672,0,247,640,427,"Overlay the full text 'blue bed' onto the bed in the image, ensuring the text blends seamlessly into the bed's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,bleed,0.5833,0.4167
328270,000000328270.jpg,869297,tank top,blue,orange,50938229,4,4.0,64,10,8,97,0.03,0.3868739828467369,0.0315691381692886,0.1414858847856521,0.1562555581331253,0,98,286,479,"Overlay the full text 'orange tank top' onto the tank top in the image, ensuring the text blends seamlessly into the tank top's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"ORANGE
TANK
TOP",0.0,1.0
154530,000000154530.jpg,870612,dress,white,black,50946920,4,4.0,64,10,8,97,0.03,0.2940093241631984,0.0290310271084308,0.0837558284401893,0.0895664095878601,267,75,611,427,"Overlay the full text 'black dress' onto the dress in the image, ensuring the text blends seamlessly into the dress's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black dress,0.0,1.0
154530,000000154530.jpg,870615,suit,black,white,50956387,4,4.0,64,10,8,97,0.03,0.22498569637537,0.0195656567811965,0.0759388357400894,0.082255333662033,0,41,365,417,"Overlay the full text 'white suit' onto the suit in the image, ensuring the text blends seamlessly into the suit's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white suit,0.0,1.0
116622,000000116622.jpg,871124,airplane,gray,red,50965466,4,4.0,64,10,8,97,0.03,0.1162782059982419,0.0155447795987129,0.0220767352730035,0.0321823097765445,193,0,640,425,"Overlay the full text 'red airplane' onto the airplane in the image, ensuring the text blends seamlessly into the airplane's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,red airpane,0.0625,0.9375
523412,000000523412.jpg,871980,dishwasher,black,white,50984012,4,4.0,64,10,8,97,0.03,0.2424479536712169,0.0197925604879856,0.0852206423878669,0.0893590152263641,0,71,231,480,"Overlay the full text 'white dishwasher' onto the dishwasher in the image, ensuring the text blends seamlessly into the dishwasher's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white disheaver,0.15,0.85
189390,000000189390.jpg,872092,chopping board,brown,blue,50992800,4,4.0,64,10,8,97,0.03,0.1911915652453899,0.0222507175058126,0.0493879169225692,0.0657825320959091,355,8,640,338,"Overlay the full text 'blue chopping board' onto the chopping board in the image, ensuring the text blends seamlessly into the chopping board's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue cutting board,0.1667,0.8333
294421,000000294421.jpg,872202,frisbee,red,blue,51002170,4,4.0,64,10,8,97,0.03,0.200611937791109,0.0223422478884458,0.0543936640024185,0.0694257095456123,12,186,389,427,"Overlay the full text 'blue frisbee' onto the frisbee in the image, ensuring the text blends seamlessly into the frisbee's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue frisbee,0.0,1.0
412516,000000412516.jpg,872443,bathtub,white,black,51011637,4,4.0,64,10,8,97,0.03,0.2570424601435661,0.0222749281674623,0.0873777791857719,0.0950515568256378,0,146,594,427,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black tathop,0.2857,0.7143
209920,000000209920.jpg,872562,mat,blue,orange,51020619,4,4.0,64,10,8,97,0.03,0.1937462128698825,0.0190024897456169,0.0637713149189949,0.0796970129013061,73,296,375,500,"Overlay the full text 'orange mat' onto the mat in the image, ensuring the text blends seamlessly into the mat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange mat,0.0,1.0
468730,000000468730.jpg,873998,bird,black,white,51029795,4,4.0,64,10,8,97,0.03,0.1423411890864372,0.0146528221666812,0.0382455512881279,0.0411896221339702,12,217,600,640,"Overlay the full text 'white bird' onto the bird in the image, ensuring the text blends seamlessly into the bird's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white bird,0.0,1.0
511803,000000511803.jpg,874102,box,brown,blue,51047953,4,4.0,64,10,8,97,0.03,0.2364009134471416,0.0265547409653663,0.058041863143444,0.0680321902036666,86,186,595,415,"Overlay the full text 'blue box' onto the box in the image, ensuring the text blends seamlessly into the box's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue box,0.0,1.0
371702,000000371702.jpg,874397,tarp,blue,orange,51056838,4,4.0,64,10,8,97,0.03,0.2173666972666978,0.0256325174123048,0.0482933335006237,0.0571617409586906,276,70,574,340,"Overlay the full text 'orange tarp' onto the tarp in the image, ensuring the text blends seamlessly into the tarp's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"KNIGHTS
OF COLUMBUS
For Those Fields
orange tarp",0.0,1.0
422910,000000422910.jpg,874449,cat,orange,blue,51066208,4,4.0,64,10,8,97,0.03,0.2919672802090645,0.0306479856371879,0.0885471701622009,0.1132885590195655,77,82,467,450,"Overlay the full text 'blue cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
blue
cat",0.0,1.0
34825,000000034825.jpg,874784,quilt,brown,blue,51075384,4,4.0,64,10,8,97,0.03,0.2439616173505783,0.0237573459744453,0.079393982887268,0.0970674157142639,0,158,640,493,"Overlay the full text 'blue quilt' onto the quilt in the image, ensuring the text blends seamlessly into the quilt's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"blue
quilt",0.0,1.0
352925,000000352925.jpg,874796,tarp,green,purple,51084366,4,4.0,64,10,8,97,0.03,0.2854132726788521,0.0313684679567813,0.0691938549280166,0.0757821723818779,0,31,637,359,"Overlay the full text 'purple tarp' onto the tarp in the image, ensuring the text blends seamlessly into the tarp's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Hurst Tarp,0.3333,0.6667
479417,000000479417.jpg,874960,cistern,white,black,51094027,4,4.0,64,10,8,97,0.03,0.1952472291886806,0.0150171872228384,0.0871682167053222,0.1127764359116554,0,31,204,240,"Overlay the full text 'black cistern' onto the cistern in the image, ensuring the text blends seamlessly into the cistern's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cistern,0.0,1.0
479417,000000479417.jpg,874961,bathtub,white,black,51103300,4,4.0,64,10,8,97,0.03,0.1376658398658037,0.0119013618677854,0.0486507229506969,0.0553691387176513,86,32,320,240,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black bathup,0.1429,0.8571
580374,000000580374.jpg,875052,table,white,black,51111894,4,4.0,64,10,8,97,0.03,0.3377428613603115,0.01837476529181,0.1531300246715545,0.1553307920694351,0,238,283,427,"Overlay the full text 'black table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black tabble,0.1,0.9
84218,000000084218.jpg,875112,cat,black,white,51121070,4,4.0,64,10,8,97,0.03,0.2935776729136705,0.0139417452737689,0.1424587965011596,0.146219789981842,179,0,360,209,"Overlay the full text 'white cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white cat,0.0,1.0
530762,000000530762.jpg,875173,chopping board,brown,blue,51130343,4,4.0,64,10,8,97,0.03,0.2081267107278108,0.0249363891780376,0.0472803227603435,0.0596924312412738,0,0,640,427,"Overlay the full text 'blue chopping board' onto the chopping board in the image, ensuring the text blends seamlessly into the chopping board's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue Chopping board,0.0,1.0
381160,000000381160.jpg,875830,keyboard,gray,red,51139713,4,4.0,64,10,8,97,0.03,0.3738762699067592,0.0283184293657541,0.141571819782257,0.1499638557434082,0,43,486,240,"Overlay the full text 'red keyboard' onto the keyboard in the image, ensuring the text blends seamlessly into the keyboard's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,"The text visible in the image is:

""Mac""",0.9375,0.0625
451213,000000451213.jpg,875923,mousepad,black,white,51149180,4,4.0,64,10,8,97,0.03,0.1797110885381698,0.0122587941586971,0.0749679952859878,0.0812616646289825,148,0,500,346,"Overlay the full text 'white mousepad' onto the mousepad in the image, ensuring the text blends seamlessly into the mousepad's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"white
mousepad
h",0.0,1.0
219411,000000219411.jpg,876152,bed,orange,blue,51157968,4,4.0,64,10,8,97,0.03,0.1941459719091653,0.0252631083130836,0.0356216840445995,0.0464868880808353,0,6,640,593,"Overlay the full text 'blue bed' onto the bed in the image, ensuring the text blends seamlessly into the bed's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"BLUE
bed",0.0,1.0
392030,000000392030.jpg,876263,fridge,white,black,51167144,4,4.0,64,10,8,97,0.03,0.1218628771603107,0.0124652087688446,0.0335293188691139,0.0367516726255416,0,0,187,484,"Overlay the full text 'black fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black fridge,0.0,1.0
209903,000000209903.jpg,876900,blanket,gray,red,51176417,4,4.0,64,10,8,97,0.03,0.2264687642455101,0.0187283307313919,0.0821443200111389,0.0912620201706886,0,207,640,480,"Overlay the full text 'red blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,red blanket,0.0,1.0
578046,000000578046.jpg,877169,plate,white,black,51185884,4,4.0,64,10,8,97,0.03,0.2669687755405903,0.0345243029296398,0.0414251461625099,0.0437399074435234,0,0,640,480,"Overlay the full text 'black plate' onto the plate in the image, ensuring the text blends seamlessly into the plate's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black plate,0.0,1.0
